district,locality,latitude,longitude,provice,id,zip_code,property_sub_type,property_type,price,nb_bedrooms,living_area,surface_of_the_plot,nb_facades,state_of_building,fireplace,equipped_kitchen,garden,garden_surface,terrace,terrace_surface,furnished,swimming_pool
Anvers,Antwerpen,,,Anvers,20470886,2000,Apartment,APARTMENT,365000.0,1,54,,2,As new,0,0,0,,1,4,0,0
Anvers,Berchem,,,Anvers,20161924,2600,Apartment,APARTMENT,355000.0,1,70,,2,Good,0,0,0,,1,15,0,0
Anvers,Antwerpen,,,Anvers,20188667,2600,Apartment,APARTMENT,525000.0,3,190,,2,Good,0,0,0,,1,30,0,0
Anvers,Antwerpen,51.2075773,4.3882413,Anvers,20156625,2000,Apartment,APARTMENT,765000.0,2,109,,2,As new,0,0,0,,1,8,0,0
Anvers,Antwerpen,,,Anvers,20290013,2000,Duplex,APARTMENT,425000.0,2,154,,,Good,0,0,0,,0,,0,0
Anvers,Antwerpen,,,Anvers,11457420,2000,Apartment,APARTMENT,485000.0,2,89,,,As new,0,1,0,,1,6,0,0
Bruges,Knokke,,,Flandre Occidentale,20051042,8300,Apartment,APARTMENT,375000.0,1,50,,2,As new,0,1,0,,1,5,0,0
Courtrai,Harelbeke,,,Flandre Occidentale,10452491,8530,Apartment,APARTMENT,775000.0,3,180,,3,As new,1,0,0,,0,,0,0
Alost,Zandbergen,,,Flandre Orientale,10940027,9506,Apartment,APARTMENT,329000.0,3,200,,,To be done up,0,0,0,,0,,0,0
Anvers,Schilde,,,Anvers,11080124,2970,Ground_Floor,APARTMENT,399900.0,2,114,,2,As new,0,0,1,383,0,,0,0
Anvers,Antwerpen,,,Anvers,20254540,2000,Apartment,APARTMENT,605000.0,2,95,,,As new,0,0,0,,1,11,0,0
Anvers,Antwerpen,,,Anvers,20274809,2000,Apartment,APARTMENT,890000.0,3,205,,2,As new,0,1,0,,0,,0,0
Anvers,Antwerpen,,,Anvers,10911915,2000,Penthouse,APARTMENT,999000.0,2,238,,,As new,0,0,0,,1,33,0,0
Alost,Aalst (9300),,,Flandre Orientale,20426544,9300,Apartment,APARTMENT,331450.0,2,90,,,Good,0,0,0,,1,13,0,0
Alost,Aalst (9300),,,Flandre Orientale,20426531,9300,Apartment,APARTMENT,364800.0,2,106,,,Good,0,0,0,,1,8,0,0
Anvers,Antwerpen,,,Anvers,20373419,2000,Duplex,APARTMENT,437500.0,1,104,,,As new,0,0,0,,0,,0,0
Anvers,Antwerpen,,,Anvers,10191749,2000,Penthouse,APARTMENT,699000.0,2,155,,,As new,0,0,0,,1,7,0,0
Bruxelles,Ixelles,,,Bruxelles,20367446,1050,Loft,APARTMENT,920000.0,2,185,,2,Just renovated,0,0,0,,1,17,0,0
Namur,Mettet,,,Namur,20067379,5640,Apartment,APARTMENT,325000.0,2,125,,,As new,0,0,0,,1,16,0,0
Anvers,Antwerpen,,,Anvers,20156657,2000,Apartment,APARTMENT,765000.0,2,109,,2,As new,0,0,0,,1,8,0,0
Anvers,Wilrijk,,,Anvers,20377533,2610,Apartment,APARTMENT,315000.0,3,142,,2,To be done up,0,1,0,,1,21,0,0
Anvers,Antwerpen,,,Anvers,11164791,2060,Duplex,APARTMENT,630000.0,3,138,,2,As new,0,0,0,,1,43,0,0
Anvers,Antwerpen,,,Anvers,11164789,2060,Duplex,APARTMENT,640000.0,3,145,,2,As new,0,0,0,,1,34,0,0
Bruxelles,Jette,50.8721853,4.326287499999999,Bruxelles,20486323,1090,Apartment,APARTMENT,345000.0,3,117,,2,Good,0,1,0,,1,6,0,0
Malines,Schriek,51.0264785,4.6911944,Anvers,20489736,2223,Ground_Floor,APARTMENT,349000.0,2,117,,,Good,0,0,0,,0,,0,0
Louvain,Baal,50.9972157,4.752159199999999,Brabant Flamand,20486795,3128,Apartment,APARTMENT,319000.0,3,122,,,Good,0,1,0,,0,,0,0
Alost,Aalst,50.9395734,4.0400906,Flandre Orientale,20477779,9300,Apartment,APARTMENT,395000.0,3,175,,2,Good,0,0,0,,0,,0,0
Gand,Gent,51.04334619999999,3.7347701,Flandre Orientale,20479924,9000,Apartment,APARTMENT,425000.0,2,87,,,Good,0,1,0,,1,38,0,0
Verviers,THEUX,50.5279862,5.8182895,Liège,20482747,4910,Apartment,APARTMENT,317000.0,3,88,,4,As new,0,1,0,,1,4,0,0
Bruxelles,BRUXELLES,50.8558849,4.3523257,Bruxelles,20481591,1000,Duplex,APARTMENT,440000.0,2,130,,2,To be done up,0,1,0,,1,15,0,0
Anvers,Ranst,51.1913946,4.5602429,Anvers,20482922,2520,Apartment,APARTMENT,345000.0,3,115,,,Just renovated,0,0,0,,0,,0,0
Anvers,EDEGEM,51.16503789999999,4.423975899999999,Anvers,20488062,2650,Duplex,APARTMENT,385000.0,2,113,,,Just renovated,0,0,0,,0,,0,0
Bruges,Knokke-Zoute,51.35643,3.3061106,Flandre Occidentale,20479185,8300,Apartment,APARTMENT,895000.0,2,59,,,As new,0,0,0,,0,,0,0
Bruxelles,Ixelles,50.8183622,4.360352499999999,Bruxelles,20484460,1050,Apartment,APARTMENT,895000.0,4,350,,2,To renovate,0,0,1,243,0,,0,0
Bruxelles,Schaerbeek,50.8638986,4.3760818,Bruxelles,20488757,1030,Duplex,APARTMENT,340000.0,2,93,,2,As new,0,0,0,,0,,0,0
Malines,PUURS,51.0710274,4.2983476,Anvers,20466854,2870,Apartment,APARTMENT,325000.0,3,135,,,Good,0,1,0,,0,,0,0
Bruxelles,Bruxelles,50.8644122,4.351849500000001,Bruxelles,20483425,1000,Apartment,APARTMENT,425000.0,3,120,,,Good,0,1,0,,1,20,1,0
Bruxelles,Schaerbeek,50.84620810000001,4.3991874,Bruxelles,20483440,1030,Ground_Floor,APARTMENT,449000.0,3,121,,2,Good,0,1,1,15,1,5,0,0
Hasselt,Genk,50.9669822,5.5010332,Limbourg,20486757,3600,Apartment,APARTMENT,369000.0,2,105,,,Good,0,0,0,,0,,0,0
Gand,Gent,51.0606754,3.6917665,Flandre Orientale,20479549,9000,Apartment,APARTMENT,420000.0,3,125,,,Just renovated,0,0,0,,0,,0,0
Bruxelles,SINT-LAMBRECHTS-WOLUWE,50.8411315,4.444996,Bruxelles,20480362,1200,Duplex,APARTMENT,545000.0,2,150,,2,As new,0,1,0,,1,30,0,0
Anvers,ANTWERPEN,51.2063143,4.415996199999999,Anvers,20469960,2018,Apartment,APARTMENT,439000.0,3,128,,2,Just renovated,0,1,0,,1,2,0,0
Bruxelles,WOLUWE-SAINT-PIERRE,50.834078,4.4205583,Bruxelles,20485849,1150,Apartment,APARTMENT,395000.0,2,90,,,Good,1,1,0,,0,,0,0
Alost,Iddergem,50.8753185,4.0488845,Flandre Orientale,20483354,9472,Apartment,APARTMENT,429000.0,3,160,,,Good,0,1,1,60,1,20,0,0
Bruges,BLANKENBERGE,51.3138123,3.1188295,Flandre Occidentale,20484542,8370,Apartment,APARTMENT,499000.0,2,97,,,Good,0,1,0,,0,,1,0
Hal-Vilvorde,Asse,50.92035019999999,4.1801368,Brabant Flamand,20488137,1730,Duplex,APARTMENT,315000.0,2,101,,2,As new,0,1,0,,1,30,0,0
Courtrai,Harelbeke,50.8631637,3.3197821,Flandre Occidentale,20470492,8530,Apartment,APARTMENT,660000.0,2,152,,,Good,0,0,0,,1,46,0,0
Anvers,Antwerpen (2000),51.213166,4.4098111,Anvers,20461017,2000,Apartment,APARTMENT,325000.0,1,46,,,Good,0,1,0,,1,78,0,0
Anvers,Lint,51.1276605,4.497018100000001,Anvers,20479987,2547,Apartment,APARTMENT,329000.0,2,90,,2,As new,0,1,0,,1,10,0,0
Bruxelles,Evere,50.8581067,4.4075061,Bruxelles,20468638,1140,Apartment,APARTMENT,315000.0,2,102,,,As new,0,0,0,,1,10,0,0
Bruxelles,Uccle,50.7946047,4.3734239,Bruxelles,20484262,1180,Duplex,APARTMENT,825000.0,3,165,,2,As new,0,1,0,,1,25,0,0
Bruges,Blankenberge,51.315939,3.1269862,Flandre Occidentale,20476101,8370,Apartment,APARTMENT,450000.0,2,115,,2,As new,0,0,0,,1,1,0,0
Louvain,Rotselaar,50.9501073,4.7537349,Brabant Flamand,20477451,3110,Apartment,APARTMENT,349000.0,3,129,,,Good,0,1,0,,0,,0,0
Hal-Vilvorde,Nossegem,50.8827722,4.5083385,Brabant Flamand,20485016,1930,Apartment,APARTMENT,329000.0,2,126,,,Good,0,0,0,,0,,0,0
Furnes,Koksijde,51.117902,2.6404607,Flandre Occidentale,20489557,8670,Penthouse,APARTMENT,520000.0,3,151,,4,Good,0,1,0,,1,10,0,0
Bruxelles,Bruxelles,50.8484893,4.3434843,Bruxelles,20487386,1000,Apartment,APARTMENT,430000.0,3,122,,2,As new,0,1,0,,0,,0,0
Hal-Vilvorde,VILVOORDE,50.928976,4.4214882,Brabant Flamand,20465270,1800,Apartment,APARTMENT,345000.0,2,200,,2,Good,0,1,0,,0,,0,0
Hal-Vilvorde,VILVOORDE,50.928976,4.4214882,Brabant Flamand,20465268,1800,Loft,APARTMENT,345000.0,2,200,,2,Good,0,1,0,,0,,0,0
Anvers,SCHOTEN,51.2504802,4.4831578,Anvers,20467707,2900,Apartment,APARTMENT,348000.0,2,96,,2,As new,0,1,1,62,0,,0,0
Bruxelles,Ixelles,50.8153934,4.378510299999999,Bruxelles,20471168,1050,Apartment,APARTMENT,583000.0,3,135,,3,As new,0,1,0,,1,6,0,0
Gand,Gent,51.03057,3.6898116,Flandre Orientale,20457512,9000,Apartment,APARTMENT,315000.0,2,86,,,Good,0,0,0,,0,,0,0
Bruxelles,Elsene,50.82651680000001,4.3790989,Bruxelles,20478457,1050,Apartment,APARTMENT,375000.0,2,90,,,As new,0,1,0,,0,,0,0
Bruges,Blankenberge,51.312129,3.121392,Flandre Occidentale,20477270,8370,Apartment,APARTMENT,350000.0,2,91,,2,As new,0,1,0,,1,1,0,0
Termonde,Dendermonde,51.0308545,4.071964599999999,Flandre Orientale,20472590,9200,Penthouse,APARTMENT,399000.0,2,147,,3,As new,0,1,0,,0,,0,0
Louvain,LEUVEN,50.8829511,4.7013643,Brabant Flamand,20489816,3000,Apartment,APARTMENT,389000.0,2,80,,,Good,0,1,0,,0,,0,0
Hal-Vilvorde,ZELLIK,50.8878294,4.2756921,Brabant Flamand,20444252,1731,Apartment,APARTMENT,319000.0,3,165,,,Good,0,0,0,,1,41,0,0
Hal-Vilvorde,ZELLIK,50.8878294,4.2756921,Brabant Flamand,20444251,1731,Ground_Floor,APARTMENT,319000.0,3,165,,,Good,0,0,0,,1,41,0,0
Bruxelles,Woluwe-Saint-Pierre,50.83135499999999,4.4114382,Bruxelles,20487407,1150,Apartment,APARTMENT,720000.0,3,155,,3,As new,0,1,0,,1,8,0,0
Ostende,Middelkerke,51.1803585,2.7978386,Flandre Occidentale,20487176,8430,Apartment,APARTMENT,445000.0,2,70,,2,Good,0,1,0,,1,10,0,0
Bruges,Sint-Kruis,51.2210674,3.2356005,Flandre Occidentale,20459908,8310,Apartment,APARTMENT,330000.0,2,100,,,Good,0,0,0,,0,,0,0
Furnes,Sint-Idesbald,51.1133868,2.6159836,Flandre Occidentale,20486439,8670,Apartment,APARTMENT,330000.0,2,62,,3,Good,0,1,0,,0,,1,0
Hasselt,Genk,50.9621818,5.4855171,Limbourg,20484205,3600,Apartment,APARTMENT,455000.0,3,149,,,As new,0,1,0,,0,,0,0
Bruxelles,Ixelles,,,Bruxelles,20488661,1050,Apartment,APARTMENT,725000.0,3,220,,2,Good,1,1,0,,0,,0,0
Anvers,KAPELLEN,51.318106,4.426830499999999,Anvers,20435726,2950,Ground_Floor,APARTMENT,499000.0,3,237,,3,Just renovated,0,1,1,512,1,22,0,0
Alost,Ninove,50.8355046,4.017936,Flandre Orientale,20445884,9400,Apartment,APARTMENT,315000.0,2,101,,2,As new,0,1,0,,0,,0,0
Bruxelles,Etterbeek,50.8306407,4.3996043,Bruxelles,20054697,1040,Apartment,APARTMENT,320000.0,1,65,,2,Good,0,1,0,,0,,0,0
Bruxelles,Brussel,50.8522321,4.3454387,Bruxelles,20422566,1000,Apartment,APARTMENT,335000.0,2,72,,,As new,0,1,0,,0,,0,0
Bruxelles,Ixelles,50.8233596,4.3771853,Bruxelles,20371929,1050,Duplex,APARTMENT,475000.0,2,125,,2,Good,1,1,0,,1,30,0,0
Bruxelles,Woluwe-Saint-Lambert,50.8487399,4.4370891,Bruxelles,20397738,1200,Apartment,APARTMENT,540000.0,2,110,,2,Good,0,1,0,,1,15,0,0
Bruxelles,Uccle,50.7849063,4.361922600000001,Bruxelles,20045502,1180,Apartment,APARTMENT,610000.0,3,163,,2,As new,0,1,0,,1,12,0,0
Bruxelles,Bruxelles,50.8267321,4.3651241,Bruxelles,20265799,1050,Apartment,APARTMENT,685000.0,3,158,,2,Just renovated,1,1,0,,0,,0,0
Turnhout,Meerhout,51.1018729,5.1391339,Anvers,20484028,2450,Penthouse,APARTMENT,1095000.0,2,259,,,As new,0,0,0,,0,,0,0
Bruxelles,Saint-Gilles - Sint-Gillis,50.8303711,4.350251099999999,Bruxelles,20482197,1060,Apartment,APARTMENT,327000.0,1,85,,2,Good,0,0,0,,1,3,0,0
Anvers,Antwerpen,51.2213849,4.4100011,Anvers,20487714,2000,Duplex,APARTMENT,599000.0,3,125,,2,As new,0,0,1,9,1,12,0,0
Anvers,Antwerpen (2000),51.234886,4.413013,Anvers,20464859,2000,Apartment,APARTMENT,549000.0,3,121,,2,Good,0,1,0,,0,,0,0
Courtrai,Desselgem,50.8842418,3.3529095,Flandre Occidentale,20464828,8792,Apartment,APARTMENT,669000.0,9,340,,,Good,0,1,0,,0,,0,0
Ostende,Oostende,51.2215655,2.8919725,Flandre Occidentale,20482490,8400,Apartment,APARTMENT,325000.0,3,114,,2,Good,0,1,0,,1,1,1,0
Ostende,MIDDELKERKE,51.1856838,2.8099887,Flandre Occidentale,20461170,8430,Apartment,APARTMENT,320000.0,2,85,,,Just renovated,0,1,0,,0,,1,0
Bruges,Knokke-Heist,51.35341099999999,3.2905956,Flandre Occidentale,20470887,8300,Apartment,APARTMENT,955000.0,2,71,,2,Just renovated,0,1,0,,1,4,1,0
Bruxelles,Auderghem,50.8186225,4.4059805,Bruxelles,20453986,1160,Apartment,APARTMENT,330000.0,1,75,,1,Good,0,1,0,,1,4,0,0
Bruxelles,Woluwe-Saint-Pierre - Sint-Pieters-Woluwe,50.831056,4.4163351,Bruxelles,20334063,1150,Penthouse,APARTMENT,357000.0,1,71,,2,Good,1,0,1,160,0,,0,0
Bruxelles,Bruxelles,50.84189079999999,4.3737309,Bruxelles,20276545,1040,Apartment,APARTMENT,435000.0,3,105,,,Good,0,1,0,,1,3,0,0
Bruxelles,Forest,50.8161119,4.3439248,Bruxelles,20377947,1190,Apartment,APARTMENT,490000.0,3,115,,2,Just renovated,0,1,0,,1,6,0,0
Tongres,Bilzen,50.8883986,5.5311955,Limbourg,20483848,3740,Ground_Floor,APARTMENT,345000.0,2,137,,,Good,0,1,0,,0,,0,0
Ostende,Middelkerke,51.1880828,2.8157004,Flandre Occidentale,20482166,8430,Apartment,APARTMENT,420000.0,3,149,,2,To renovate,0,1,0,,0,,0,0
Louvain,Leuven Kessel-Lo,50.9025889,4.721691499999999,Brabant Flamand,20452371,3010,Apartment,APARTMENT,339000.0,1,88,,2,As new,0,1,0,,1,4,0,0
Ostende,Oostende,51.2197105,2.8866781,Flandre Occidentale,20436788,8400,Apartment,APARTMENT,550000.0,3,100,,2,As new,0,0,0,,1,5,0,0
Turnhout,Turnhout,51.3264736,4.9331754,Anvers,20444476,2300,Penthouse,APARTMENT,1095000.0,3,315,,,Good,0,0,0,,0,,0,0
Bruges,Knokke,51.3476472,3.2870309,Flandre Occidentale,20471079,8300,Apartment,APARTMENT,569000.0,2,81,,,Good,0,0,0,,0,,0,0
Hal-Vilvorde,Wemmel,50.9096297,4.3008358,Brabant Flamand,20487052,1780,Duplex,APARTMENT,359000.0,3,120,,,As new,0,1,0,,0,,0,0
Alost,Aalst,50.9321706,4.030586599999999,Flandre Orientale,20464714,9300,Apartment,APARTMENT,315000.0,2,134,,,Good,0,0,0,,0,,0,0
Hasselt,HASSELT,50.9123843,5.3513677,Limbourg,20448451,3500,Duplex,APARTMENT,315000.0,2,122,,4,Good,0,1,0,,1,9,0,0
Bruxelles,Auderghem,,,Bruxelles,20486685,1160,Duplex,APARTMENT,570000.0,3,163,,4,Good,0,1,1,30,1,30,0,0
Bruxelles,Brussel,50.8506771,4.3559724,Bruxelles,20476417,1000,Apartment,APARTMENT,480000.0,2,80,,,As new,0,1,0,,1,26,1,0
Bruxelles,Uccle - Ukkel,50.7846276,4.327128,Bruxelles,20333337,1180,Apartment,APARTMENT,320000.0,2,73,,2,Good,0,1,0,,1,12,1,0
Bruxelles,Woluwe-Saint-Lambert,50.8520331,4.4390556,Bruxelles,20251321,1200,Penthouse,APARTMENT,430000.0,2,91,,2,As new,0,1,0,,1,9,0,0
Ostende,Middelkerke,51.1881288,2.8170551,Flandre Occidentale,20453242,8430,Apartment,APARTMENT,419700.0,2,85,,,Good,0,1,0,,0,,0,0
Bruxelles,Woluwe-Saint-Lambert,50.8475946,4.4346241,Bruxelles,20482374,1200,Apartment,APARTMENT,439000.0,3,100,,2,As new,0,1,0,,1,4,0,0
Bruxelles,Ixelles,50.8267321,4.3651241,Bruxelles,20466987,1050,Apartment,APARTMENT,685000.0,2,158,,2,Good,0,1,0,,0,,0,0
Hasselt,TESSENDERLO,51.0701393,5.0941974,Limbourg,20454522,3980,Apartment,APARTMENT,312000.0,2,180,,,Just renovated,0,1,0,,0,,0,0
Bruxelles,Woluwe-Saint-Lambert,50.8464373,4.4085309,Bruxelles,20483969,1200,Apartment,APARTMENT,350000.0,1,90,,1,Good,0,1,0,,1,30,0,0
Bruxelles,Etterbeek,50.82610690000001,4.3887028,Bruxelles,20450212,1040,Apartment,APARTMENT,425000.0,2,101,,,As new,0,1,0,,0,,0,0
Ostende,Middelkerke,51.1881288,2.8170551,Flandre Occidentale,20477076,8430,Apartment,APARTMENT,430000.0,2,85,,3,Good,0,1,0,,1,4,0,0
Bruges,Knokke,51.3456368,3.2879485,Flandre Occidentale,20470622,8300,Apartment,APARTMENT,895000.0,3,99,,,As new,0,0,0,,0,,0,0
Anvers,STABROEK,51.33019059999999,4.3628594,Anvers,20461234,2940,Apartment,APARTMENT,349000.0,3,137,,2,Good,0,1,0,,1,38,0,0
Bruxelles,Bruxelles,50.8470032,4.3728465,Bruxelles,20359926,1000,Ground_Floor,APARTMENT,649000.0,2,164,,2,As new,0,1,1,92,1,6,1,0
Malines,Mechelen,51.0247042,4.480197,Anvers,20467915,2800,Apartment,APARTMENT,886000.0,2,154,,2,Just renovated,0,1,0,,1,13,0,0
Bruxelles,WATERMAEL-BOITSFORT,50.8110947,4.401617799999999,Bruxelles,20474595,1170,Apartment,APARTMENT,490000.0,4,135,,,Just renovated,0,0,0,,1,16,0,0
Hal-Vilvorde,Grimbergen,50.9060619,4.3548005,Brabant Flamand,20454657,1853,Apartment,APARTMENT,325000.0,2,100,,3,Just renovated,0,1,1,1,1,10,0,0
Malines,Lier,51.1442308,4.5764018,Anvers,20488309,2500,Apartment,APARTMENT,395000.0,3,108,,2,As new,0,1,0,,1,16,0,0
Bruxelles,Brussel,50.82954059999999,4.3609662,Bruxelles,20466916,1000,Apartment,APARTMENT,395000.0,2,104,,2,To be done up,0,1,0,,0,,0,0
Bruxelles,Sint-Agatha-Berchem,50.8631767,4.2969635,Bruxelles,20421562,1082,Duplex,APARTMENT,349000.0,3,149,,2,As new,0,1,0,,1,12,0,0
Louvain,Aarschot,50.9828659,4.8303227,Brabant Flamand,20430488,3200,Duplex,APARTMENT,399000.0,3,150,,4,As new,0,0,0,,1,23,0,0
Ostende,Oostende,51.2264421,2.9245773,Flandre Occidentale,20449908,8400,Apartment,APARTMENT,449000.0,2,98,,,As new,0,0,0,,0,,0,0
Audenarde,Oudenaarde,50.8457636,3.6117651,Flandre Orientale,20479986,9700,Apartment,APARTMENT,550000.0,3,168,,4,As new,0,1,0,,1,11,0,0
Bruxelles,WOLUWÉ-SAINT-PIERRE,50.8349377,4.429697099999999,Bruxelles,20070999,1150,Apartment,APARTMENT,345000.0,1,80,,2,As new,0,1,0,,1,4,0,0
Hal-Vilvorde,RAMSDONK,51.0155503,4.3374416,Brabant Flamand,20271427,1880,Apartment,APARTMENT,349000.0,3,117,,2,Good,0,1,1,77,1,26,0,0
Bruxelles,Forest,50.8202973,4.325840299999999,Bruxelles,20377512,1190,Apartment,APARTMENT,360000.0,3,110,,,As new,0,1,0,,1,22,0,0
Bruxelles,Etterbeek,50.8281589,4.394788699999999,Bruxelles,20264524,1040,Penthouse,APARTMENT,399000.0,2,95,,2,Good,0,1,0,,1,9,0,0
Anvers,SCHILDE,51.23530539999999,4.5773254,Anvers,20389851,2970,Apartment,APARTMENT,625000.0,1,165,,2,Good,0,1,0,,1,11,0,0
Bruxelles,Uccle,50.7892382,4.3856038,Bruxelles,20199186,1180,Penthouse,APARTMENT,750000.0,3,150,,3,To be done up,0,1,0,,1,32,0,0
Bruxelles,Saint-Gilles - Sint-Gillis,50.8283102,4.338940399999999,Bruxelles,20454782,1060,Duplex,APARTMENT,580000.0,4,168,,2,As new,0,1,1,39,1,22,0,0
Hal-Vilvorde,Hoeilaart,50.7691153,4.4788016,Brabant Flamand,20418454,1560,Apartment,APARTMENT,312000.0,2,66,,,As new,0,1,0,,0,,0,0
Bruxelles,Jette,50.8904283,4.3127376,Bruxelles,20402257,1090,Apartment,APARTMENT,315000.0,2,100,,2,Good,0,1,0,,1,3,0,0
Bruxelles,Uccle,50.8144891,4.3420229,Bruxelles,20138082,1180,Apartment,APARTMENT,340000.0,2,94,,2,As new,0,1,0,,1,3,0,0
Bruxelles,Schaerbeek,50.8741759,4.377259400000001,Bruxelles,20421224,1030,Triplex,APARTMENT,333000.0,4,148,,2,Good,0,1,0,,1,20,0,0
Anvers,Antwerpen,51.21386469999999,4.407587299999999,Anvers,20488060,2000,Apartment,APARTMENT,339000.0,1,62,,2,As new,0,1,0,,1,7,0,0
Turnhout,Turnhout,51.3205554,4.949565,Anvers,20489770,2300,Duplex,APARTMENT,449000.0,4,422,,3,Good,0,0,0,,1,60,0,0
Bruxelles,LAEKEN,,,Bruxelles,20481054,1020,Apartment,APARTMENT,529000.0,3,160,,4,Good,1,1,1,80,1,48,0,0
Bruges,Knokke,51.3421611,3.2877541,Flandre Occidentale,20439303,8300,Apartment,APARTMENT,599000.0,2,88,,2,Just renovated,0,1,0,,0,,0,0
Louvain,Tielt-Winge,50.9078676,4.877524,Brabant Flamand,20421540,3390,Apartment,APARTMENT,348000.0,2,85,,,As new,0,1,0,,0,,0,0
Liège,Liège,50.6358109,5.563657699999999,Liège,20437980,4000,Apartment,APARTMENT,375000.0,3,152,,2,To renovate,0,0,0,,0,,0,0
Anvers,Antwerpen,51.2155947,4.4160496,Anvers,20484116,2018,Apartment,APARTMENT,319000.0,2,93,,2,As new,0,1,0,,1,3,0,0
Anvers,Antwerpen,51.2348886,4.422403699999999,Anvers,20486537,2060,Penthouse,APARTMENT,449000.0,2,110,,2,As new,0,1,0,,1,22,0,0
Bruxelles,Schaarbeek,50.8665077,4.3860018,Bruxelles,20467978,1030,Apartment,APARTMENT,999000.0,3,340,,2,As new,1,1,0,,1,12,0,0
Hal-Vilvorde,Halle,50.73946979999999,4.227785300000001,Brabant Flamand,20250600,1500,Apartment,APARTMENT,315000.0,2,95,,2,Good,0,1,0,,1,15,0,0
Bruxelles,Evere,50.86648479999999,4.4051199,Bruxelles,20438661,1140,Apartment,APARTMENT,329000.0,2,90,,2,Good,0,0,0,,0,,0,0
Hasselt,LUMMEN,50.986128,5.19563,Limbourg,20414986,3560,Apartment,APARTMENT,329000.0,3,160,,2,Good,0,1,0,,1,30,0,0
Bruxelles,Bruxelles,50.85233729999999,4.3576606,Bruxelles,20377795,1000,Apartment,APARTMENT,359000.0,2,96,,3,As new,0,1,0,,1,8,0,0
Bruxelles,Uccle,50.7944976,4.3323091,Bruxelles,20421116,1180,Apartment,APARTMENT,380000.0,3,100,,3,As new,1,1,0,,1,21,0,0
Ostende,Oostende,51.2350678,2.9191892,Flandre Occidentale,20340686,8400,Apartment,APARTMENT,435000.0,3,98,,2,Good,0,1,0,,0,,0,0
Anvers,ANTWERPEN,51.2074524,4.4025646,Anvers,20379341,2018,Apartment,APARTMENT,499000.0,3,138,,,As new,0,1,0,,0,,0,0
Bruxelles,Sint-Lambrechts-Woluwe,50.8538794,4.4294473,Bruxelles,20332319,1200,Penthouse,APARTMENT,1090000.0,4,215,,3,As new,0,1,0,,1,46,1,0
Bruxelles,Watermael-Boitsfort,50.8102354,4.403142799999999,Bruxelles,20372496,1170,Apartment,APARTMENT,330000.0,2,90,,4,Good,0,1,0,,1,15,0,0
Nivelles,Waterloo,50.7026768,4.401806,Brabant Wallon,20452848,1410,Duplex,APARTMENT,390000.0,2,139,,2,As new,0,0,0,,1,15,0,0
Bruxelles,Bruxelles,50.85576160000001,4.3493786,Bruxelles,20433937,1000,Duplex,APARTMENT,529000.0,3,134,,2,Good,0,1,1,20,1,5,0,0
Bruxelles,Brussel,50.8440533,4.3509641,Bruxelles,20429730,1000,Apartment,APARTMENT,640000.0,2,145,,3,Just renovated,0,1,0,,0,,0,0
Bruges,Knokke,51.3463062,3.2891988,Flandre Occidentale,20471080,8300,Apartment,APARTMENT,595000.0,2,85,,,As new,0,0,0,,0,,0,0
Ostende,Oostende,51.2196331,2.8968625,Flandre Occidentale,20487124,8400,Apartment,APARTMENT,380000.0,2,76,,4,As new,0,0,0,,1,12,0,0
Bruxelles,Ixelles,50.8230662,4.3585777,Bruxelles,20479967,1050,Penthouse,APARTMENT,410000.0,2,85,,2,Good,0,0,0,,1,9,0,0
Bruxelles,Brussel,50.84831089999999,4.3427259,Bruxelles,20409622,1000,Apartment,APARTMENT,599000.0,2,173,,,As new,0,1,0,,1,53,1,0
Alost,Aalst (9300),50.9472079,4.042181,Flandre Orientale,20485062,9300,Apartment,APARTMENT,325000.0,2,112,,,Good,0,0,0,,0,,0,0
Bruxelles,Woluwe-Saint-Pierre,50.8374956,4.4095224,Bruxelles,20477782,1150,Apartment,APARTMENT,520000.0,2,128,,2,As new,0,1,0,,1,5,0,0
Bruxelles,Forest,50.8069235,4.3159524,Bruxelles,20422728,1190,Duplex,APARTMENT,320000.0,3,107,,2,As new,0,1,0,,0,,0,0
Furnes,NIEUWPOORT,51.1474339,2.7154917,Flandre Occidentale,11488158,8620,Apartment,APARTMENT,335000.0,2,72,,2,Good,0,0,0,,1,5,0,0
Anvers,Antwerpen,51.2190628,4.4005771,Anvers,20383700,2000,Apartment,APARTMENT,358000.0,3,120,,,Good,1,1,0,,1,80,0,0
Anvers,ANTWERPEN,51.2126712,4.4120833,Anvers,10928871,2018,Ground_Floor,APARTMENT,375000.0,1,105,,2,Good,0,1,1,65,0,,0,0
Verviers,Waimes,50.4123994,6.1069589,Liège,20251648,4950,Apartment,APARTMENT,390000.0,2,104,,3,As new,0,1,0,,1,7,0,0
Gand,MELLE,50.99816740000001,3.8116219,Flandre Orientale,20375396,9090,Apartment,APARTMENT,399000.0,4,181,,3,Just renovated,0,0,0,,1,50,0,0
Bruxelles,Bruxelles,50.843715,4.390069,Bruxelles,20251015,1000,Apartment,APARTMENT,425000.0,2,113,,2,To be done up,0,0,0,,0,,0,0
Anvers,Antwerpen (2018),51.2062023,4.3980914,Anvers,20009327,2018,Apartment,APARTMENT,425000.0,2,110,,,Good,0,1,0,,1,26,0,0
Bruxelles,Saint-Gilles,50.8246841,4.3548329,Bruxelles,20286777,1060,Apartment,APARTMENT,430000.0,2,103,,2,Good,0,1,0,,1,45,0,0
